# Metrics for banking-message-producer
# Job: banking-message-producer
# Category: messaging
# Exported at: 2025-07-02T11:09:54.013507
# Total metrics: 134
# Unique metric types: 15

## banking_active_publishers
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.1",queue_topic="audit-logs"} 421
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.25",queue_topic="audit-logs"} 421
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.5",queue_topic="audit-logs"} 423
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.75",queue_topic="audit-logs"} 423
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="1.0",queue_topic="audit-logs"} 423
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="2.5",queue_topic="audit-logs"} 423
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="5.0",queue_topic="audit-logs"} 423
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="7.5",queue_topic="audit-logs"} 423
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="10.0",queue_topic="audit-logs"} 423
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="+Inf",queue_topic="audit-logs"} 423

## banking_queue_publish_duration_seconds_count
banking_queue_publish_duration_seconds_count{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="transaction_processing_q"} 3124
banking_queue_publish_duration_seconds_count{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="fraud_check_q"} 1299
banking_queue_publish_duration_seconds_count{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_count{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_count{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="transaction-events"} 900
banking_queue_publish_duration_seconds_count{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="audit-logs"} 423

## banking_queue_publish_duration_seconds_sum
banking_queue_publish_duration_seconds_sum{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="transaction_processing_q"} 4.053079378013138
banking_queue_publish_duration_seconds_sum{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="fraud_check_q"} 0.5074622270075793
banking_queue_publish_duration_seconds_sum{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="auth_token_q"} 0.622269215998017
banking_queue_publish_duration_seconds_sum{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="notification_dispatch_q"} 1.3288970290112445
banking_queue_publish_duration_seconds_sum{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="transaction-events"} 6.202080052011013
banking_queue_publish_duration_seconds_sum{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",queue_topic="audit-logs"} 2.987610551999637

## message_producer_exporter_info
message_producer_exporter_info{instance="banking-message-producer:5007",job="banking-message-producer",version="0.21.0"} 1

## message_producer_http_request_duration_seconds_bucket
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="0.005",method="GET",path="/health",status="200"} 1
