# Metrics for banking-message-consumer
# Job: banking-message-consumer
# Category: messaging
# Exported at: 2025-07-02T11:09:54.013355
# Total metrics: 152
# Unique metric types: 17

## banking_active_consumers
banking_message_processing_duration_seconds_sum{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="notification",queue_topic="notification_q"} 283.15909545099
banking_message_processing_duration_seconds_sum{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="audit_log",queue_topic="audit_log_q"} 13.481924726995942
banking_message_processing_duration_seconds_sum{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="transaction_event",queue_topic="transaction_event_q"} 274.06021152300633

## banking_messages_consumed_total
banking_messages_consumed_total{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="auth_token",queue_topic="auth_token_q",status="success"} 1720
banking_messages_consumed_total{broker="kafka",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="audit_log",queue_topic="audit-logs",status="success"} 401
banking_messages_consumed_total{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="transaction",queue_topic="transaction_processing_q",status="success"} 2975
banking_messages_consumed_total{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="notification",queue_topic="notification_dispatch_q",status="success"} 2142
banking_messages_consumed_total{broker="kafka",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="transaction_event",queue_topic="transaction-events",status="success"} 866
banking_messages_consumed_total{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="fraud_check",queue_topic="fraud_check_q",status="success"} 1239
banking_messages_consumed_total{broker="kafka",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="audit_log",queue_topic="audit-logs",status="failed"} 26
banking_messages_consumed_total{broker="kafka",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="transaction_event",queue_topic="transaction-events",status="failed"} 40
banking_messages_consumed_total{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="fraud_check",queue_topic="fraud_check_q",status="failed"} 59
banking_messages_consumed_total{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="auth_token",queue_topic="auth_token_q",status="failed"} 88
banking_messages_consumed_total{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="notification",queue_topic="notification_dispatch_q",status="failed"} 114
banking_messages_consumed_total{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="transaction",queue_topic="transaction_processing_q",status="failed"} 148

## banking_queue_consumer_lag
banking_queue_consumer_lag{broker="kafka",instance="banking-message-consumer:5008",job="banking-message-consumer",pid="1",queue_topic="audit-logs"} 0
banking_queue_consumer_lag{broker="kafka",instance="banking-message-consumer:5008",job="banking-message-consumer",pid="1",queue_topic="transaction-events"} 0
banking_queue_consumer_lag{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",pid="1",queue_topic="fraud_check_q"} 1

## banking_unprocessed_messages
